Ticker,Name,Market Cap,Price,Sector,Market,Volume
ISBA,Isabella Bank Corporation,238311296,32.28,FinancialServices,NASDAQ,7531
FLX,BingEx Limited,79428393,3.35,Industrials,NASDAQ,123496
WOOD,iShares Global Timber & Forestry ETF,238234823,74.6934,FinancialServices,NASDAQ,10897
ALTG,Alta Equipment Group Inc.,237980187,7.17,Industrials,NYSE,217442
ICNC,Iconic Sports Acquisition Corp.,237773517,10.81,FinancialServices,NYSE,1130
RAAQ,Real Asset Acquisition Corp.,237748290,10.17,FinancialServices,NASDAQ,30680
MUHLX,Muhlenkamp Fund,237717597,69.07,FinancialServices,NASDAQ,0
BARDX,iShares Developed Real Estate Idx Inv A,237709728,8.33,RealEstate,NASDAQ,0
CERS,Cerus Corporation,237706760,1.24,Healthcare,NASDAQ,1135988
FSTR,L.B. Foster Company,237584250,22.5,Industrials,NASDAQ,12993
CIAN,Cian PLC,237563117,3.4,RealEstate,NYSE,0
SYFFX,Pioneer Securitized Income Y,237512682,9.64,,NASDAQ,0
OPRX,OptimizeRx Corporation,237477084,12.84,Healthcare,NASDAQ,397463
SGAPX,Virtus SGA Global Growth I Class,237157671,24.01,FinancialServices,NASDAQ,0
TSI,"TCW Strategic Income Fund, Inc.",237015584,4.96,FinancialServices,NYSE,42242
AVAC,Avalon Acquisition Inc.,236874829,9.1,FinancialServices,NASDAQ,39553
SGACX,Virtus SGA Global Growth Fund,236861354,20.6,FinancialServices,NASDAQ,0
ACB,Aurora Cannabis Inc.,236797344,4.21,Healthcare,NASDAQ,858370
STRZ,Starz Entertainment Corp.,236613612,14.15,CommunicationServices,NASDAQ,84780
DRDB,Roman DBDR Acquisition Corp. II,236210000,10.27,FinancialServices,NASDAQ,135526
CMDB,Costamare Bulkers Holdings Ltd,235986075,9.75,Industrials,NYSE,81995
JBIO,"Jade Biosciences, Inc.",235966788,7.32,Healthcare,NASDAQ,108036
CHMG,Chemung Financial Corporation,235949363,49.25,FinancialServices,NASDAQ,13988
MIMI,Mint Incorporation Limited,235867875,9.43,Industrials,NASDAQ,1084467
FTSD,Franklin Short Duration U.S. Government ETF,235812288,90.6214,FinancialServices,AMEX,78831
NBCM,Neuberger Berman Commodity Strategy ETF,235730293,22.31,FinancialServices,AMEX,16291
ACV,Virtus Diversified Income & Convertible Fund,235697280,22.72,FinancialServices,NYSE,32718
CLSAX,CLS Global Diversified Equity Fund Class N,235503220,12.44,FinancialServices,NASDAQ,0
UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,235417253,53.3056,FinancialServices,NASDAQ,4222
BSCY,Invesco BulletShares 2034 Corporate Bond ETF,235333755,20.845,FinancialServices,NASDAQ,167997
CVCY,Central Valley Community Bancorp,235332513,19.89,FinancialServices,NASDAQ,34540
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,235282893,51.2,FinancialServices,AMEX,6235
FGDL,Franklin Responsibly Sourced Gold ETF,235173861,45.4,FinancialServices,AMEX,34965
HLXB,Helix Acquisition Corp. II,235090000,10.0,FinancialServices,NASDAQ,71277
WOLF,"Wolfspeed, Inc.",234996770,1.51,Technology,NYSE,13108691
CATB,"Catabasis Pharmaceuticals, Inc.",234861102,8.54,Healthcare,NASDAQ,98872
FMPFX,Nuveen Small Cap Growth Opportunities Fund,234810665,37.25,FinancialServices,NASDAQ,0
FIMPX,Nuveen Small Cap Growth Opportunities Fund Class I,234789175,36.59,FinancialServices,NASDAQ,0
HIE,Miller/Howard High Income Equity Fund,234755192,12.56,FinancialServices,NYSE,0
BHSE,Bull Horn Holdings Corp.,234718303,11.95,FinancialServices,NASDAQ,1176367
HOOY,Tidal Trust II,234688844,70.65,FinancialServices,AMEX,176687
NNGAX,Nuveen Large-Cap Value Fund Class A,234593328,21.91,FinancialServices,NASDAQ,0
WAEMX,Wasatch Emerging Markets Small Cap Fund,234508809,2.8,FinancialServices,NASDAQ,0
BKUI,BNY Mellon Ultra Short Income ETF,234468660,49.77,FinancialServices,AMEX,2753
GLO,Clough Global Opportunities Fund,234358776,5.48,FinancialServices,NYSE,168236
GSOFX,GMO Special Opportunities Fund Class VI,234288489,24.82,FinancialServices,NASDAQ,0
DCMB,Doubleline Etf Trust - Commercial Real Estate ETF,234164550,51.3595,FinancialServices,AMEX,21795
XPH,SPDR S&P Pharmaceuticals ETF,233981443,42.54,FinancialServices,AMEX,47257
LVRO,Lavoro Limited,233973220,2.0,BasicMaterials,NASDAQ,1626
TNBIX,1290 SmartBeta Equity Fund Class I,233969996,20.29,FinancialServices,NASDAQ,0
ELLO,Ellomay Capital Ltd.,233917047,18.2,Utilities,AMEX,2577
GUSH,Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 2X Shares,233877286,21.33,FinancialServices,AMEX,1507201
COPL,Copley Acquisition Corp,233810525,10.09,FinancialServices,NYSE,14500
ISCB,iShares Morningstar Small-Cap ETF,233714822,59.05,FinancialServices,AMEX,3512
WBALX,Balanced Fund - Investor Class,233643734,16.84,FinancialServices,NASDAQ,0
BNY,BlackRock New York Municipal Income Trust,233453528,9.68,FinancialServices,NYSE,28612
MITT,"AG Mortgage Investment Trust, Inc.",233233140,7.35,RealEstate,NYSE,200757
HDIVX,Janus Henderson Dividend & Income Builder Fund - I Shares,233165641,18.12,FinancialServices,NASDAQ,0
SDOW,ProShares UltraPro Short Dow30,233126140,42.1,FinancialServices,AMEX,2131507
HDQVX,Janus Henderson Dividend & Income Builder Fund Class S,233056724,17.98,FinancialServices,NASDAQ,0
HDTVX,Janus Henderson Dividend & Income Builder Fund - T Shares,233052138,18.01,FinancialServices,NASDAQ,0
JKJ,iShares Morningstar Small-Cap ETF,369908800,231.193,FinancialServices,AMEX,5091
HDAVX,Janus Henderson Dividend & Income Builder Fund,233049091,18.03,FinancialServices,NASDAQ,0
OZ,"Belpointe PREP, LLC",233009406,63.0,RealEstate,AMEX,2399
HDCVX,Janus Henderson Responsible International Dividend Fund,233008353,17.43,FinancialServices,NASDAQ,0
BNKU,MicroSectors™ U.S. Big Banks 3x Leveraged ETNs,232988377,22.28,FinancialServices,AMEX,7341
TLSA,Tiziana Life Sciences Ltd,116478835,2.09,Healthcare,NASDAQ,393035
BROG,Brooge Energy Limited,232928540,2.6,Energy,NASDAQ,381598
CGHM,Capital Group Municipal High-Income ETF,232886841,24.52,FinancialServices,AMEX,143267
FLSPX,Meeder Spectrum Fund - Retail Class,232542268,14.41,FinancialServices,NASDAQ,0
HYFI,Ab Active ETFs Inc. - High Yield ETF Fund,232409557,37.46,FinancialServices,AMEX,17786
NSCCX,Nuveen Small-Cap Value Opportunities Fund,232352517,37.05,FinancialServices,NASDAQ,0
NSCRX,Nuveen Small-Cap Value Opportunities Fund Class I,232344175,49.98,FinancialServices,NASDAQ,0
NSCFX,Nuveen Small-Cap Value Opportunities Fund Class R6,232337312,50.99,FinancialServices,NASDAQ,0
CVLY,"Codorus Valley Bancorp, Inc.",232283615,24.04,FinancialServices,NASDAQ,565905
SRI,"Stoneridge, Inc.",232238142,8.34,ConsumerCyclical,NYSE,507095
BDKNX,Bramshill Multi-Strategy Income Instl,232123422,6.62,FinancialServices,NASDAQ,0
SDA,SunCar Technology Group Inc.,231972841,2.26,ConsumerCyclical,NASDAQ,34141
TKNO,"Alpha Teknova, Inc.",231933072,4.34,Healthcare,NASDAQ,453577
PAPI,Morgan Stanley ETF Trust,231755170,25.26,FinancialServices,AMEX,75342
MASS,908 Devices Inc.,231670194,6.42,Healthcare,NASDAQ,280883
EWMC,Invesco S&P MidCap 400 Equal Weight ETF,231657949,89.7636,FinancialServices,AMEX,4545
FBYD,"Falcon's Beyond Global, Inc. Class A Common Stock",231579930,6.22,Industrials,NASDAQ,3105
AFT,Apollo Senior Floating Rate Fund Inc.,231423696,14.86,FinancialServices,NYSE,42594
MSCFX,Mairs & Power Small Cap Fund,231369563,28.91,FinancialServices,NASDAQ,0
OCTW,AllianzIM U.S. Large Cap Buffer20 Oct ETF,231097052,37.515,FinancialServices,AMEX,15205
LIEN,"Chicago Atlantic BDC, Inc.",230942448,10.12,FinancialServices,NASDAQ,5494
FVR,"FrontView REIT, Inc.",230939705,12.1,RealEstate,NYSE,192167
CDXS,"Codexis, Inc.",230308544,2.78,Healthcare,NASDAQ,553449
HOLA,JPMorgan International Hedged Equity Laddered Overlay ETF,230119795,50.19,FinancialServices,AMEX,21207
FUND,"Sprott Focus Trust, Inc.",230095372,7.72,FinancialServices,NASDAQ,42731
TWCB,Bilander Acquisition Corp.,230080512,10.24,FinancialServices,NASDAQ,1260
PBDC,Putnam BDC Income ETF,230072504,33.21,FinancialServices,AMEX,74899
FDBC,"Fidelity D & D Bancorp, Inc.",230065575,39.89,FinancialServices,NASDAQ,5064
MITN,"AG Mortgage Investment Trust, Inc. 9.500% Senior Notes due 2029",230060112,25.14,RealEstate,NYSE,1659
SWIN,Solowin Holdings Ordinary Share,230056814,4.03,FinancialServices,NASDAQ,390260
TENG,Direxion Daily 5G Communications Bull 2X Shares,229875286,14.25,FinancialServices,AMEX,544
KBWY,Invesco KBW Premium Yield Equity REIT ETF,229765599,15.43,FinancialServices,NASDAQ,143259
EMBD,Global X Emerging Markets Bond ETF,229763486,23.46,FinancialServices,AMEX,9919
PVCMX,Palm Valley Capital Fund Investor Class,229722875,12.41,FinancialServices,NASDAQ,0
ALLO,"Allogene Therapeutics, Inc.",229667550,1.05,Healthcare,NASDAQ,8428328
DFELX,DFA Enhanced U.S. Large Company Portfolio,229558142,15.95,,NASDAQ,0
FFAI,Faraday Future Intelligent Electric Inc.,229397835,2.35,ConsumerCyclical,NASDAQ,12136756
TYHT,"Shineco, Inc.",229172632,11.09,Healthcare,NASDAQ,34580
SLRN,"Acelyrin, Inc.",229165580,2.27,Healthcare,NASDAQ,4059159
INSE,"Inspired Entertainment, Inc.",229022822,8.51,ConsumerCyclical,NASDAQ,176799
KRKR,36Kr Holdings Inc.,9159821,5.15,CommunicationServices,NASDAQ,13600
CHIQ,Global X MSCI China Consumer Discretionary ETF,228579787,21.5,FinancialServices,AMEX,69397
PWOD,"Penns Woods Bancorp, Inc.",228426300,30.0,FinancialServices,NASDAQ,114247
EMF,Templeton Emerging Markets Fund,228352145,15.05,FinancialServices,NYSE,23939
KURI,Alkuri Global Acquisition Corp.,228208760,9.2,FinancialServices,NASDAQ,147671
BSMP,Invesco BulletShares (R) 2025 Municipal Bond ETF,227742438,24.515,FinancialServices,NASDAQ,23503
XTKG,X3 Holdings Co Ltd.,227659496,2.37,Technology,NASDAQ,201624
FOSIX,Tributary Short-Intermediate Bond Fd Insti,227629354,9.12,FinancialServices,NASDAQ,0
OABI,"OmniAb, Inc.",227503650,1.88,Healthcare,NASDAQ,1941583
EQIN,Columbia U.S. Equity Income ETF,227440436,44.59,FinancialServices,AMEX,16845
CFMOX,Commerce Funds The Missouri Tax-Free Bond Fund,227350379,18.3,FinancialServices,NASDAQ,0
CCLAX,Calvert Conservative Allocation Fund,227317828,18.54,FinancialServices,NASDAQ,0
FTXO,First Trust Nasdaq Bank ETF,227236322,32.7004,FinancialServices,NASDAQ,21914
NWFL,Norwood Financial Corp.,227107904,23.93,FinancialServices,NASDAQ,10627
MPAIX,Morgan Stanley Insti Fd Advantage Portfolio Cl I,226994427,29.7,,NASDAQ,0
MAPPX,MSIF Advantage Portfolio Class A,226926949,27.93,,NASDAQ,0
KINS,"Kingstone Companies, Inc.",226924740,16.2,FinancialServices,NASDAQ,418599
DEF,Invesco Defensive Equity ETF,226620198,67.84,FinancialServices,AMEX,4118
ASUR,"Asure Software, Inc.",226530500,8.26,Technology,NASDAQ,211359
CBLI,"Cytocom, Inc.",226388720,3.17,Healthcare,NASDAQ,116255
MACI,Melar Acquisition Corp. I,226378382,10.47,FinancialServices,NASDAQ,2
WNEB,"Western New England Bancorp, Inc.",226371230,10.93,FinancialServices,NASDAQ,78824
BOAC,Bluescape Opportunities Acquisition Corp.,226343325,10.021,FinancialServices,NYSE,3012
PFCOX,PFG American Funds Cons Inc Strat R,226331720,9.93,FinancialServices,NASDAQ,0
EIS,iShares MSCI Israel ETF,226235911,88.72,FinancialServices,AMEX,48351
DLGBX,DoubleLine Global Bond Fund - Class N,226112287,8.74,FinancialServices,NASDAQ,0
TDAC,Translational Development Acquisition Corp.,226085400,10.32,FinancialServices,NASDAQ,100020
ETNCX,Eaton Vance NC Municipal Income A,225919440,8.13,FinancialServices,NASDAQ,0
INXB,"Inhibrx Biosciences, Inc.",225865416,15.86,Healthcare,NASDAQ,725339
TRON,Tron Inc.,225832245,7.12,ConsumerCyclical,NASDAQ,1729439
BRIV,B. Riley Principal 250 Merger Corp.,225725063,10.185,FinancialServices,NASDAQ,198019
NHS,Neuberger Berman High Yield Strategies Fund Inc.,225615308,7.425,FinancialServices,AMEX,81474
DSGN,"Design Therapeutics, Inc.",225371739,3.97,Healthcare,NASDAQ,47163
ARBK,Argo Blockchain plc,22518594,0.315,FinancialServices,NASDAQ,1604747
FSBCX,Federated Hermes Global Allocation Fund Class C Shares,274966284,20.93,FinancialServices,NASDAQ,0
SBFIX,Federated Hermes Global Allocation Fund,274960457,21.9,FinancialServices,NASDAQ,0
FSBKX,Federated Hermes Global Allocation Fund Class R Shares,274834907,21.53,FinancialServices,NASDAQ,0
XPER,Xperi Inc.,274579471,6.01,Technology,NASDAQ,852872
BYM,BlackRock Municipal Income Quality Trust,274574980,10.6,FinancialServices,NYSE,47896
SCAG,Scage Future American Depositary Shares,274527200,3.8,Industrials,NASDAQ,7692
CDZI,Cadiz Inc.,274285940,3.35,Utilities,NASDAQ,900256
OBIL,"The RBB Fund, Inc. - US Treasury 12 Month Bill ETF",274148380,50.065,FinancialServices,NASDAQ,48962
ATGL,Alpha Technology Group Limited,273961875,17.95,Technology,NASDAQ,4202
FEIM,"Frequency Electronics, Inc.",273938509,28.16,Technology,NASDAQ,316949
NC,"NACCO Industries, Inc.",273810863,36.79,Energy,NYSE,7831
SLANX,DWS Latin America Equity A,273800157,32.19,FinancialServices,NASDAQ,0
RNAC,"Cartesian Therapeutics, Inc.",273558322,10.54,Healthcare,NASDAQ,46548
GCPAX,Gateway Equity Call Premium A,273390702,20.66,FinancialServices,NASDAQ,0
RNGR,"Ranger Energy Services, Inc.",273262185,12.51,Energy,NYSE,83852
GCPYX,Gateway Equity Call Premium Y,273258244,20.64,FinancialServices,NASDAQ,0
FRST,Primis Financial Corp.,272444154,11.02,FinancialServices,NASDAQ,68846
RMM,Rivernorth Managed Duration Municipal Income Fund Inc.,272406480,13.8,FinancialServices,NYSE,42894
TVAI,Thayer Ventures Acquisition Corporation II Class A Ordinary Shares,271958000,10.0,FinancialServices,NASDAQ,39861
SOUL,Soulpower Acquisition Corp.,271873628,10.1,FinancialServices,NYSE,5965
AIHAX,Horizon Active Income Fund - Advisor Class,271834601,8.17,FinancialServices,NASDAQ,0
NTG,"Tortoise Midstream Energy Fund, Inc.",271752342,53.36,FinancialServices,NYSE,24436
SJT,San Juan Basin Royalty Trust,271729304,5.83,Energy,NYSE,396966
AIRJ,Montana Technologies Corporation,271663156,4.51,Industrials,NASDAQ,78225
HRVIX,Heartland Value Plus Fund Investor Class Shs,271612552,34.58,FinancialServices,NASDAQ,0
PIO,Invesco Global Water ETF,271554468,44.6659,FinancialServices,NASDAQ,4309
HNVIX,Heartland Value Plus Fund Insti Class Shs,271530879,34.34,FinancialServices,NASDAQ,0
BGIG,ETF Series Solutions,271358253,30.605,FinancialServices,AMEX,25520
SHE,SPDR SSGA Gender Diversity Index ETF,271278039,122.83,FinancialServices,AMEX,2088
HFCGX,Hennessy Cornerstone Growth Fund Inv Cl,271266679,31.66,FinancialServices,NASDAQ,0
HYI,Western Asset High Yield Defined Opportunity Fund Inc.,271097320,11.96,FinancialServices,NYSE,31459
BPGIX,Boston Partners Global Equity Institutional Class,271022246,27.9,FinancialServices,NASDAQ,0
WOW,"WideOpenWest, Inc.",270958603,3.17,CommunicationServices,NYSE,511132
FOA,Finance Of America Companies Inc.,270731664,24.48,FinancialServices,NYSE,100830
NATR,"Nature's Sunshine Products, Inc.",270706460,15.35,ConsumerDefensive,NASDAQ,135261
USSE,Segall Bryant & Hamill Select Equity ETF,270600800,32.0,FinancialServices,AMEX,20467
TTSH,"Tile Shop Holdings, Inc.",270392246,6.045,ConsumerCyclical,NASDAQ,22969
BACAX,"BlackRock Fds, All-Cap Energy & Resources Ptf Investor A Class",270174392,13.2,,NASDAQ,0
FRGE,"Forge Global Holdings, Inc.",269741016,21.88,Technology,NYSE,87530
GCO,Genesco Inc.,269685576,25.02,ConsumerCyclical,NYSE,143360
ZYBT,Zhengye Biotechnology Holding Limited,269657066,5.69,Healthcare,NASDAQ,35508
AMCX,AMC Networks Inc.,269563674,6.0,CommunicationServices,NASDAQ,560420
NYAEX,American Funds Tax-Exempt Fund of NY F1,269526048,9.68,FinancialServices,NASDAQ,0
LPRO,Open Lending Corporation,269518500,2.25,FinancialServices,NASDAQ,1197079
TENK,TenX Keane Acquisition Ordinary Share,269449740,40.5,FinancialServices,NASDAQ,174004
CATX,"Perspective Therapeutics, Inc.",269448729,3.63,Healthcare,AMEX,645093
QSI,Quantum-Si incorporated,269318628,1.33,Healthcare,NASDAQ,4115347
FLIC,The First of Long Island Corporation,269205665,11.87,FinancialServices,NASDAQ,314791
NALFX,New Alternatives Fund- Class A,268760845,73.24,FinancialServices,NASDAQ,0
DEHP,Dimensional Emerging Markets High Profitability ETF,268481827,28.84,FinancialServices,AMEX,19832
RHLDV,Resolute Holdings Management Common Stock Ex-distribution When-Issued,268425433,31.63,Industrials,NASDAQ,2134
NODK,"NI Holdings, Inc.",268253856,12.96,FinancialServices,NASDAQ,10101
SWYOX,Schwab Capital Trust - Target 2065 Index Fund,268135767,13.76,,NASDAQ,0
FDMT,"4D Molecular Therapeutics, Inc.",267756188,5.78,Healthcare,NASDAQ,632822
MYC,"Blackrock MuniYield California Fund, Inc.",267743738,12.5,FinancialServices,NYSE,61001
ALLW,SPDR Bridgewater All Weather ETF,267741020,26.3984,FinancialServices,NASDAQ,175732
FSCCX,Nuveen Small Cap Value Fund,267734491,31.7,FinancialServices,NASDAQ,0
FXN,First Trust Energy AlphaDEX Fund,267727973,15.19,FinancialServices,AMEX,1036862
FSCAX,Nuveen Small Cap Value Fund Class A,267714755,30.51,FinancialServices,NASDAQ,0
FSCVX,Nuveen Small Cap Value Fund Class C,267712374,25.31,FinancialServices,NASDAQ,0
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",267691342,8.74,FinancialServices,NYSE,147950
YANG,Direxion Daily FTSE China Bear 3X Shares,267617739,28.39,FinancialServices,AMEX,1263593
SAISX,SA International Small Company Fund,267398076,24.94,FinancialServices,NASDAQ,0
LIVX,"LiveXLive Media, Inc.",267397614,3.07,CommunicationServices,NASDAQ,233120
FLV,American Century Focused Large Cap Value ETF,267373185,71.8863,FinancialServices,AMEX,1942
CIGRX,Calamos International Growth Fund Class A,267298679,23.88,FinancialServices,NASDAQ,0
BKCC,BlackRock Capital Investment Corporation,267064607,3.68,FinancialServices,NASDAQ,143336
ITRG,Integra Resources Corp.,267023160,1.58,BasicMaterials,AMEX,737939
LAW,"CS Disco, Inc.",266943169,4.39,Technology,NYSE,567311
NMRA,"Neumora Therapeutics, Inc. Common Stock",266884068,1.65,Healthcare,NASDAQ,1260288
MCR,MFS Charter Income Trust,266820444,6.36,FinancialServices,NYSE,66172
JMSB,"John Marshall Bancorp, Inc.",266575861,18.67,FinancialServices,NASDAQ,13873
VSLU,Applied Finance Valuation Large Cap US ETF,266400626,40.45,FinancialServices,AMEX,22451
FCOR,Fidelity Corporate Bond ETF,266384230,47.55,FinancialServices,AMEX,21886
SBFCX,Victory INCORE Investment Grade Convertible Fund,266342941,18.47,FinancialServices,NASDAQ,0
SBXD,SilverBox Corp IV,266259290,10.46,FinancialServices,NYSE,237715
PJIZX,PGIM Quant Solutions International Equity Fund- Class Z,266178539,9.38,FinancialServices,NASDAQ,0
TSVT,"2seventy bio, Inc.",266141500,5.0,Healthcare,NASDAQ,1158184
OIA,Invesco Municipal Income Opportunities Trust,266036544,5.58,FinancialServices,NYSE,237315
GWRS,"Global Water Resources, Inc.",266000190,9.69,Utilities,NASDAQ,68767
AVNW,"Aviat Networks, Inc.",265913064,20.88,Technology,NASDAQ,59356
RITR,Reitar Logtech Holdings Limited Ordinary shares,265895000,4.28,Industrials,NASDAQ,92762
BSMR,Invesco BulletShares (R) 2027 Municipal Bond ETF,265823765,23.605,FinancialServices,NASDAQ,14602
FADLX,Frost Low Duration Bond Fund Investor Class Shares,265820358,9.96,FinancialServices,NASDAQ,0
CLLS,Cellectis S.A.,265767253,2.66,Healthcare,NASDAQ,81451
TRRUX,T. Rowe Price Target Retirement 2020 Fund,265661579,12.64,FinancialServices,NASDAQ,0
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,265323128,42.651,FinancialServices,NASDAQ,11188
CMDY,iShares Bloomberg Roll Select Broad Commodity ETF,265280690,50.16,FinancialServices,AMEX,12929
TLGAX,Timothy Plan Large/Mid Cap Growth Fund,265192072,14.03,FinancialServices,NASDAQ,0
TRTL,TortoiseEcofin Acquisition Corp. III,265109882,10.98,FinancialServices,NYSE,380
SCD,LMP Capital and Income Fund Inc.,265103147,15.135,FinancialServices,NYSE,75759
AENT,Alliance Entertainment Holding Corporation,264978480,5.2,CommunicationServices,NASDAQ,21714
GVCI,Green Visor Financial Technology Acquisition Corp. I,264882375,10.59,FinancialServices,NASDAQ,2846
STIM,"Neuronetics, Inc.",264829820,4.005,Healthcare,NASDAQ,3206682
TACK,Fairlead Tactical Sector Fund,264808102,28.55,FinancialServices,AMEX,7381
HVII,Hennessy Capital Investment Corp. VII,264657286,10.17,FinancialServices,NASDAQ,38653
CLAQ,CleanTech Acquisition Corp.,264604480,5.6,FinancialServices,NASDAQ,48481
